t,cmd,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
12.856,D,1.740,1.740,2.335,2.388,0.5202,0.5202,-0.2430,-0.4852,0.2545,0.1948
12.896,D,1.680,1.680,2.272,2.408,0.5064,0.5064,-0.1995,-0.4854,0.3069,0.0948
12.925,D,1.620,1.620,2.248,2.368,0.4926,0.4926,-0.3154,-0.3502,0.2069,0.1424
12.945,D,1.560,1.560,2.237,2.237,0.4788,0.4788,-0.3808,-0.0793,0.1069,0.2424
12.961,D,1.500,1.500,2.115,2.183,0.4650,0.4650,-0.0623,-0.2739,0.2069,0.1911
12.984,D,1.440,1.440,2.069,2.069,0.4512,0.4512,-0.2641,-0.0931,0.1871,0.2911
13.000,D,1.380,1.380,2.041,2.042,0.4374,0.4374,-0.3270,-0.3279,0.1104,0.1911
13.019,D,1.320,1.320,1.813,2.030,0.4236,0.4236,0.2757,-0.3978,0.2104,0.0911
13.038,D,1.260,1.260,1.813,1.958,0.4098,0.4098,-0.3319,-0.2381,0.1104,0.1717
13.058,D,1.200,1.200,1.890,1.890,0.3960,0.3960,-0.6064,-0.2439,0.0104,0.1521
13.076,D,1.140,1.140,1.693,1.914,0.3822,0.3822,0.1604,-0.5241,0.1104,0.0521
13.096,D,1.080,1.080,1.600,1.818,0.3684,0.3684,-0.0795,-0.2038,0.2104,0.1521
13.116,D,1.020,1.020,1.681,1.681,0.3546,0.3546,-0.5975,-0.0520,0.1104,0.2521
13.136,D,0.960,0.960,1.612,1.832,0.3408,0.3408,-0.2206,-0.9020,0.1202,0.1521
13.155,D,0.900,0.900,1.527,1.818,0.3270,0.3270,-0.1640,-0.5162,0.1630,0.0521
13.176,D,0.840,0.840,1.523,1.668,0.3132,0.3132,-0.3991,-0.1214,0.0630,0.1521
13.195,D,0.780,0.780,1.487,1.628,0.2994,0.2994,-0.3327,-0.4092,-0.0333,0.0521
13.215,D,0.720,0.720,1.379,1.597,0.2856,0.2856,-0.1282,-0.4493,0.0667,-0.0479
13.234,D,0.660,0.660,1.248,1.394,0.2718,0.2718,-0.0230,0.0666,0.1667,0.0521
13.254,D,0.600,0.600,1.246,1.319,0.2580,0.2580,-0.3837,-0.2442,0.0667,0.0138
13.274,D,0.600,0.540,1.309,1.236,0.2580,0.2442,-0.5828,-0.2100,-0.0333,0.0342
13.294,D,0.600,0.480,1.129,1.200,0.2580,0.2304,0.1328,-0.3398,0.0667,-0.0658
13.313,D,0.600,0.420,1.030,1.030,0.2580,0.2166,-0.0092,0.0591,0.1667,0.0342
13.333,D,0.600,0.360,1.030,0.883,0.2580,0.2028,-0.2606,0.0519,0.0667,0.1342
13.353,D,0.600,0.300,1.015,0.943,0.2580,0.1890,-0.2118,-0.5351,0.0462,0.0342
13.373,D,0.600,0.240,0.871,0.871,0.2580,0.1752,0.2001,-0.1972,0.1462,-0.0220
13.393,D,0.600,0.180,0.924,0.782,0.2580,0.1614,-0.3291,-0.1402,0.0462,0.0212
13.412,D,0.600,0.120,0.886,0.590,0.2580,0.1476,-0.0746,0.1970,0.1462,0.1212
13.432,D,0.600,0.060,0.801,0.655,0.2580,0.1338,0.0917,-0.5190,0.2462,0.0212
13.453,D,0.600,-0.000,0.870,0.725,0.2580,0.0000,-0.3363,-0.6105,0.1462,-0.0788
13.472,D,0.600,-0.060,0.871,0.508,0.2580,-0.1338,-0.1629,0.2030,0.0951,0.0212
13.492,D,0.600,-0.120,0.931,0.430,0.2580,-0.1476,-0.3511,-0.1353,-0.0049,-0.0788
13.512,D,0.600,-0.180,0.808,0.220,0.2580,-0.1614,0.1840,0.2837,0.0951,0.0212
13.532,D,0.600,-0.240,0.725,0.218,0.2580,-0.1752,0.1313,-0.2677,0.1951,-0.0788
13.552,D,0.600,-0.300,0.726,0.145,0.2580,-0.1890,-0.0759,-0.0858,0.1821,-0.1788
13.572,D,0.600,-0.360,0.854,0.000,0.2580,-0.2028,-0.4748,0.1468,0.0821,-0.0788
13.592,D,0.600,-0.420,0.810,-0.147,0.2580,-0.2166,-0.0146,0.2045,0.1821,-0.0121
13.612,D,0.600,-0.480,0.728,-0.146,0.2580,-0.2304,0.1274,-0.2046,0.2821,-0.1121
13.632,D,0.600,-0.540,0.870,-0.073,0.2580,-0.2442,-0.5181,-0.4632,0.1821,-0.2121
13.652,D,0.600,-0.600,0.999,-0.285,0.2580,-0.2580,-0.5607,0.3435,0.0821,-0.1121
13.672,D,0.600,-0.600,0.955,-0.367,0.2580,-0.2580,-0.1043,0.0655,0.1537,-0.1925
13.692,D,0.600,-0.600,1.020,-0.364,0.2580,-0.2580,-0.4134,-0.1493,0.0537,-0.2925
13.713,D,0.600,-0.600,1.015,-0.580,0.2580,-0.2580,-0.2374,0.5278,0.0206,-0.1925
13.732,D,0.600,-0.600,0.943,-0.798,0.2580,-0.2580,-0.0250,0.6630,0.1206,-0.0925
13.752,D,0.600,-0.600,0.871,-0.798,0.2580,-0.2580,0.0187,0.1191,0.2206,-0.1389
13.773,D,0.600,-0.600,1.015,-0.870,0.2580,-0.2580,-0.6113,0.3432,0.1206,-0.0389
13.793,D,0.600,-0.600,1.016,-0.871,0.2580,-0.2580,-0.2512,0.1637,0.0206,-0.0943
13.812,D,0.600,-0.600,0.943,-0.870,0.2580,-0.2580,-0.0226,0.1608,0.1206,-0.0972
13.833,D,0.600,-0.600,0.870,-0.943,0.2580,-0.2580,0.0190,0.3871,0.2206,0.0028
13.853,D,0.600,-0.600,1.071,-0.929,0.2580,-0.2580,-0.7857,0.1616,0.1206,-0.0964
13.873,D,0.600,-0.600,0.954,-0.880,0.2580,-0.2580,0.0826,0.0471,0.2206,-0.1964
13.893,D,0.600,-0.600,0.948,-0.948,0.2580,-0.2580,-0.1938,0.3773,0.1206,-0.0964
13.913,D,0.600,-0.600,1.016,-1.016,0.2580,-0.2580,-0.4195,0.4193,0.0206,0.0036
13.933,D,0.600,-0.600,1.068,-0.926,0.2580,-0.2580,-0.4124,-0.0292,-0.0794,-0.0964
13.953,D,0.600,-0.600,0.807,-0.880,0.2580,-0.2580,0.5296,0.0541,0.0206,-0.1964
13.973,D,0.600,-0.600,0.731,-1.023,0.2580,-0.2580,0.1107,0.6122,0.1206,-0.0964
13.992,D,0.600,-0.600,0.726,-1.016,0.2580,-0.2580,-0.0616,0.2304,0.1964,-0.0276
14.012,D,0.600,-0.600,0.798,-0.943,0.2580,-0.2580,-0.2993,0.0235,0.0964,-0.1276
14.033,D,0.600,-0.600,0.943,-0.943,0.2580,-0.2580,-0.5683,0.2052,-0.0036,-0.0528
14.053,D,0.600,-0.600,0.789,-0.933,0.2580,-0.2580,0.2697,0.1757,0.0964,-0.0823
14.073,W,0.660,-0.540,0.717,-1.004,0.2718,-0.2442,0.1470,0.4553,0.1964,0.0177
14.093,W,0.720,-0.480,0.738,-0.886,0.2856,-0.2304,-0.0635,-0.0523,0.2221,-0.0823
14.113,W,0.780,-0.420,0.875,-0.875,0.2994,-0.2166,-0.3995,0.2467,0.1221,0.0177
14.132,W,0.840,-0.360,0.798,-0.871,0.3132,-0.2028,0.2176,0.2954,0.2221,0.0926
14.152,W,0.900,-0.300,0.798,-0.725,0.3270,-0.1890,0.0616,-0.1079,0.3221,-0.0074
14.172,W,0.960,-0.240,0.943,-0.508,0.3408,-0.1752,-0.3517,-0.3838,0.2221,-0.1074
14.192,W,1.020,-0.180,1.143,-0.572,0.3546,-0.1614,-0.5745,0.3947,0.1221,-0.0074
14.212,W,1.080,-0.120,1.032,-0.590,0.3684,-0.1476,0.3059,0.3275,0.2221,0.0926
14.232,W,1.140,-0.060,1.088,-0.435,0.3822,-0.1338,-0.1079,-0.1615,0.2743,-0.0074
14.252,W,1.200,-0.000,1.088,-0.290,0.3960,0.0000,0.0667,-0.1884,0.3743,-0.1074
14.272,W,1.260,0.060,1.161,-0.363,0.4098,0.1338,-0.1221,0.4351,0.2877,-0.0074
14.293,W,1.320,0.120,1.357,-0.357,0.4236,0.1476,-0.5142,0.2727,0.1877,0.0926
14.312,W,1.380,0.180,1.323,-0.147,0.4374,0.1614,0.1217,-0.3296,0.2877,-0.0074
14.332,W,1.440,0.240,1.310,0.000,0.4512,0.1752,0.1101,-0.2234,0.3877,-0.0482
14.352,W,1.500,0.300,1.378,0.000,0.4650,0.1890,-0.0972,0.1800,0.3678,0.0518
14.372,W,1.560,0.360,1.451,0.000,0.4788,0.2028,-0.1164,0.2160,0.3624,0.1518
14.393,W,1.620,0.420,1.641,0.000,0.4926,0.2166,-0.4871,0.2520,0.2624,0.2518
14.413,W,1.680,0.480,1.613,0.220,0.5064,0.2304,0.1099,-0.3938,0.3624,0.1518
14.433,W,1.740,0.540,1.607,0.365,0.5202,0.2442,0.0950,-0.2583,0.4624,0.0518
14.453,W,1.800,0.600,1.741,0.363,0.5340,0.2580,-0.3005,0.1485,0.3624,0.1518
14.473,W,1.800,0.660,1.741,0.435,0.5340,0.2718,0.0353,-0.0466,0.4624,0.2252
14.494,W,1.800,0.720,1.899,0.563,0.5340,0.2856,-0.4546,-0.2242,0.3624,0.1252
14.513,W,1.800,0.780,1.914,0.663,0.5340,0.2994,-0.1063,-0.1794,0.4277,0.1200
14.534,W,1.800,0.840,1.903,0.659,0.5340,0.3132,-0.0349,0.1181,0.4991,0.2200
14.555,W,1.800,0.900,2.012,0.790,0.5340,0.3270,-0.3979,-0.2627,0.3991,0.1200
14.576,W,1.800,0.960,2.071,0.785,0.5340,0.3408,-0.3098,0.1168,0.2991,0.2200
14.596,W,1.800,1.020,2.023,0.824,0.5340,0.3546,-0.0159,0.0202,0.3991,0.3200
14.615,W,1.800,1.080,2.134,0.996,0.5340,0.3684,-0.4777,-0.3787,0.2991,0.2200
14.636,W,1.800,1.140,2.043,1.167,0.5340,0.3822,0.0839,-0.4444,0.3991,0.1200
14.656,W,1.800,1.200,2.045,1.168,0.5340,0.3960,-0.1526,0.0159,0.3814,0.2200
14.676,W,1.800,1.260,2.043,1.167,0.5340,0.4098,-0.1401,0.0586,0.3939,0.3200
14.696,W,1.800,1.320,2.111,1.237,0.5340,0.4236,-0.3564,-0.1253,0.2939,0.2983
14.718,W,1.800,1.380,2.098,1.399,0.5340,0.4374,-0.1463,-0.4144,0.3877,0.1983
14.738,W,1.800,1.440,2.113,1.457,0.5340,0.4512,-0.2255,-0.1566,0.3085,0.2946
14.760,W,1.800,1.500,2.092,1.515,0.5340,0.4650,-0.1231,-0.1535,0.4085,0.3115
14.781,W,1.800,1.560,2.114,1.604,0.5340,0.4788,-0.2428,-0.2479,0.3085,0.2309
14.799,W,1.800,1.620,2.123,1.684,0.5340,0.4926,-0.2166,-0.2384,0.3174,0.2542
14.819,W,1.800,1.680,2.173,1.666,0.5340,0.5064,-0.3499,0.0523,0.2174,0.3542
14.842,W,1.800,1.740,2.167,1.661,0.5340,0.5202,-0.2033,0.0600,0.3174,0.4542
14.861,W,1.800,1.800,2.044,1.825,0.5340,0.5340,0.1600,-0.4250,0.4174,0.3542
14.882,W,1.800,1.800,2.106,1.960,0.5340,0.5340,-0.3373,-0.4345,0.3174,0.2542
14.904,A,1.740,1.740,2.093,1.949,0.5202,0.5202,-0.1806,-0.0965,0.3396,0.3542
14.922,A,1.680,1.680,2.153,1.930,0.5064,0.5064,-0.4338,-0.1041,0.2396,0.4023
14.943,A,1.620,1.620,2.093,2.021,0.4926,0.4926,-0.1348,-0.4675,0.3396,0.3023
14.963,A,1.560,1.560,2.049,2.122,0.4788,0.4788,-0.1817,-0.5893,0.2971,0.2023
14.983,A,1.500,1.500,2.144,2.006,0.4650,0.4650,-0.6254,-0.0131,0.1971,0.3023
15.003,A,1.440,1.440,2.047,2.047,0.4512,0.4512,-0.1210,-0.4679,0.2971,0.2023
15.023,A,1.380,1.380,2.092,2.020,0.4374,0.4374,-0.5387,-0.3144,0.1971,0.1230
15.046,A,1.320,1.320,2.039,1.966,0.4236,0.4236,-0.2997,-0.2539,0.1239,0.1697
15.061,A,1.260,1.260,2.051,1.975,0.4098,0.4098,-0.5052,-0.4524,0.0239,0.0697
15.079,A,1.200,1.200,1.944,1.944,0.3960,0.3960,-0.1780,-0.3676,0.1239,0.0284
15.098,A,1.140,1.140,1.757,1.830,0.3822,0.3822,0.0964,-0.1308,0.2239,0.1284
15.117,A,1.080,1.080,1.899,1.753,0.3684,0.3684,-0.8456,-0.2095,0.1239,0.1589
15.137,A,1.020,1.020,1.814,1.741,0.3546,0.3546,-0.2639,-0.4043,0.0907,0.0589
15.156,A,0.960,0.960,1.830,1.683,0.3408,0.3408,-0.5610,-0.2888,-0.0093,0.0520
15.175,A,0.900,0.900,1.614,1.614,0.3270,0.3270,0.1091,-0.2564,0.0907,0.0706
15.195,A,0.840,0.840,1.531,1.459,0.3132,0.3132,-0.2071,0.0186,0.1061,0.1706
15.215,A,0.780,0.780,1.519,1.519,0.2994,0.2994,-0.4128,-0.5950,0.0061,0.0706
15.235,A,0.720,0.720,1.459,1.532,0.2856,0.2856,-0.2939,-0.5200,-0.0083,-0.0294
15.255,A,0.660,0.660,1.306,1.306,0.2718,0.2718,-0.0033,0.1793,0.0917,0.0706
15.274,A,0.600,0.600,1.269,1.269,0.2580,0.2580,-0.3100,-0.3106,-0.0083,-0.0294
15.293,A,0.540,0.600,1.239,1.239,0.2442,0.2580,-0.3442,-0.3077,-0.1000,-0.0497
15.313,A,0.480,0.600,1.036,1.036,0.2304,0.2580,0.1737,0.2455,-0.0000,0.0503
15.332,A,0.420,0.600,0.802,0.948,0.2166,0.2580,0.3562,0.0121,0.1000,0.1503
15.353,A,0.360,0.600,0.798,0.943,0.2028,0.2580,-0.2524,-0.1934,-0.0000,0.0646
15.373,A,0.300,0.600,0.853,0.995,0.1890,0.2580,-0.4690,-0.3672,-0.1000,-0.0354
15.392,A,0.240,0.600,0.662,0.809,0.1752,0.2580,0.2247,0.3404,-0.0000,0.0646
15.412,A,0.180,0.600,0.439,0.585,0.1614,0.2580,0.4024,0.5687,0.1000,0.1646
15.432,A,0.120,0.600,0.363,0.726,0.1476,0.2580,0.0440,-0.4271,0.1916,0.0646
15.452,A,0.060,0.600,0.575,0.719,0.1338,0.2580,-0.8391,-0.0537,0.0916,0.1646
15.472,A,-0.000,0.600,0.513,0.659,0.0000,0.2580,-0.1525,0.1127,-0.0084,0.2646
15.492,A,-0.060,0.600,0.435,0.797,-0.1338,0.2580,-0.1024,-0.4637,-0.1084,0.1646
15.512,A,-0.120,0.600,0.290,0.871,-0.1476,0.2580,0.1157,-0.3455,-0.0319,0.0646
15.532,A,-0.180,0.600,0.144,0.866,-0.1614,0.2580,0.1700,-0.1483,0.0086,0.1097
15.552,A,-0.240,0.600,0.146,0.802,-0.1752,0.2580,-0.2352,0.0388,-0.0914,0.2097
15.572,A,-0.300,0.600,0.000,0.943,-0.1890,0.2580,0.1846,-0.5589,-0.0044,0.1097
15.592,A,-0.360,0.600,0.000,0.943,-0.2028,0.2580,-0.2160,-0.2056,-0.1044,0.0524
15.612,A,-0.420,0.600,-0.072,0.939,-0.2166,0.2580,-0.0282,-0.1918,-0.2044,0.0662
15.632,A,-0.480,0.600,-0.219,0.875,-0.2304,0.2580,0.2093,-0.0048,-0.1044,0.1662
15.652,A,-0.540,0.600,-0.290,0.870,-0.2442,0.2580,0.0288,-0.1516,-0.2044,0.1064
15.672,A,-0.600,0.600,-0.290,0.943,-0.2580,0.2580,-0.1857,-0.3877,-0.3044,0.0064
15.692,A,-0.600,0.600,-0.572,0.857,-0.2580,0.2580,0.6864,0.0598,-0.2044,0.1064
15.712,A,-0.600,0.600,-0.660,0.807,-0.2580,0.2580,0.2571,0.0027,-0.1044,0.2064
15.732,A,-0.600,0.600,-0.729,0.948,-0.2580,0.2580,0.2498,-0.5610,-0.0082,0.1064
15.752,A,-0.600,0.600,-0.725,1.016,-0.2580,0.2580,0.0664,-0.4194,-0.1082,0.0064
15.772,A,-0.600,0.600,-0.725,1.015,-0.2580,0.2580,0.0744,-0.2478,-0.1836,0.0102
15.793,A,-0.600,0.600,-0.861,0.932,-0.2580,0.2580,0.4953,0.0071,-0.0836,0.1102
15.812,A,-0.600,0.600,-0.881,0.807,-0.2580,0.2580,0.2190,0.1881,-0.0390,0.2102
15.833,A,-0.600,0.600,-0.725,0.943,-0.2580,0.2580,-0.3137,-0.5444,-0.1390,0.1102
15.853,A,-0.600,0.600,-0.798,0.943,-0.2580,0.2580,0.3007,-0.2065,-0.0390,0.0515
15.873,A,-0.600,0.600,-0.786,1.001,-0.2580,0.2580,0.0825,-0.3846,-0.1390,-0.0485
15.893,A,-0.600,0.600,-0.877,0.877,-0.2580,0.2580,0.3929,0.1432,-0.0390,0.0515
15.912,A,-0.600,0.600,-0.877,0.658,-0.2580,0.2580,0.1654,0.5141,-0.0926,0.1515
15.932,A,-0.600,0.600,-0.798,0.798,-0.2580,0.2580,-0.0775,-0.4704,-0.1926,0.0515
15.952,A,-0.600,0.600,-0.943,0.798,-0.2580,0.2580,0.5667,-0.1170,-0.0926,0.1410
15.973,A,-0.600,0.600,-0.864,0.864,-0.2580,0.2580,-0.0397,-0.3231,-0.1926,0.0410
15.992,A,-0.600,0.600,-0.801,0.874,-0.2580,0.2580,-0.0352,-0.1905,-0.2926,0.0675
16.013,A,-0.600,0.600,-1.013,0.724,-0.2580,0.2580,0.7778,0.3016,-0.1926,0.1675
16.033,A,-0.600,0.600,-1.163,0.727,-0.2580,0.2580,0.7125,-0.0840,-0.0926,0.1740
16.052,A,-0.600,0.600,-1.094,0.875,-0.2580,0.2580,0.1225,-0.5352,-0.1355,0.0740
16.072,A,-0.600,0.600,-1.088,0.871,-0.2580,0.2580,0.2793,-0.1513,-0.0355,0.1067
16.092,A,-0.600,0.600,-1.160,0.798,-0.2580,0.2580,0.5160,0.0639,0.0645,0.2067
16.112,A,-0.600,0.600,-0.944,0.871,-0.2580,0.2580,-0.3349,-0.3464,-0.0355,0.1067
16.132,A,-0.600,0.600,-0.852,0.994,-0.2580,0.2580,-0.0785,-0.5432,-0.1355,0.0067
16.152,A,-0.600,0.600,-0.806,0.806,-0.2580,0.2580,0.0078,0.3472,-0.2355,0.1067
16.172,A,-0.600,0.600,-0.955,0.735,-0.2580,0.2580,0.5864,0.0968,-0.1355,0.2067
16.192,A,-0.600,0.600,-1.016,0.798,-0.2580,0.2580,0.4009,-0.2773,-0.0355,0.1067
16.212,A,-0.600,0.600,-0.870,0.798,-0.2580,0.2580,-0.2008,-0.1184,-0.1355,0.1396
16.232,A,-0.600,0.600,-0.851,0.780,-0.2580,0.2580,0.1015,-0.0631,-0.1565,0.1949
16.252,A,-0.600,0.600,-0.811,0.811,-0.2580,0.2580,0.0257,-0.2031,-0.2323,0.0949
16.272,A,-0.600,0.600,-0.804,0.804,-0.2580,0.2580,0.1071,-0.1068,-0.1509,0.1512
16.292,A,-0.600,0.600,-0.943,0.725,-0.2580,0.2580,0.5523,0.1221,-0.0509,0.2512
16.312,A,-0.600,0.600,-0.798,0.870,-0.2580,0.2580,-0.2439,-0.5249,-0.1509,0.1512
16.333,A,-0.600,0.600,-0.796,0.868,-0.2580,0.2580,0.1119,-0.1546,-0.1461,0.1034
16.353,A,-0.600,0.600,-0.871,0.871,-0.2580,0.2580,0.3507,-0.1700,-0.0461,0.0880
16.372,A,-0.600,0.600,-0.853,0.853,-0.2580,0.2580,0.1066,-0.1068,-0.1461,0.1512
16.392,A,-0.600,0.600,-0.739,0.813,-0.2580,0.2580,-0.2022,-0.0266,-0.2461,0.2314
16.413,A,-0.600,0.600,-0.871,0.798,-0.2580,0.2580,0.4920,-0.0826,-0.1461,0.1754
16.433,A,-0.600,0.600,-0.876,0.876,-0.2580,0.2580,0.1801,-0.3615,-0.0779,0.0754
16.453,A,-0.600,0.600,-0.869,0.941,-0.2580,0.2580,0.1421,-0.3664,-0.1159,-0.0246
16.472,A,-0.600,0.600,-0.798,0.725,-0.2580,0.2580,-0.0578,0.4637,-0.2159,0.0754
16.492,A,-0.600,0.600,-0.871,0.653,-0.2580,0.2580,0.3439,0.1494,-0.1159,0.1754
16.512,A,-0.600,0.600,-0.798,0.725,-0.2580,0.2580,-0.0630,-0.2561,-0.2159,0.0754
16.532,A,-0.600,0.600,-0.871,0.725,-0.2580,0.2580,0.3438,-0.0755,-0.1159,0.1754
16.552,A,-0.600,0.600,-0.870,0.725,-0.2580,0.2580,0.1621,-0.0751,-0.0959,0.1829
16.572,A,-0.600,0.600,-0.792,0.792,-0.2580,0.2580,-0.0823,-0.2803,-0.1959,0.0829
16.592,A,-0.600,0.600,-0.800,0.800,-0.2580,0.2580,0.1406,-0.1406,-0.1174,0.1174
16.612,A,-0.600,0.600,-0.868,0.651,-0.2580,0.2580,0.3317,0.3412,-0.0174,0.2174
16.632,A,-0.600,0.600,-0.732,0.732,-0.2580,0.2580,-0.2607,-0.2821,-0.1174,0.1174
16.652,A,-0.600,0.600,-0.653,0.725,-0.2580,0.2580,-0.1664,-0.0583,-0.2174,0.1997
16.672,A,-0.600,0.600,-0.798,0.725,-0.2580,0.2580,0.4813,-0.0751,-0.1174,0.1829
16.692,A,-0.600,0.600,-0.725,0.798,-0.2580,0.2580,-0.1060,-0.3003,-0.2174,0.0829
16.712,A,-0.600,0.600,-0.798,0.798,-0.2580,0.2580,0.2997,-0.1184,-0.1174,0.1396
16.732,A,-0.600,0.600,-0.798,0.725,-0.2580,0.2580,0.1185,0.1065,-0.1395,0.2396
16.752,A,-0.600,0.600,-0.798,0.798,-0.2580,0.2580,0.1189,-0.3003,-0.1391,0.1396
16.772,A,-0.600,0.600,-0.798,0.871,-0.2580,0.2580,0.1193,-0.3441,-0.1387,0.0396
16.792,A,-0.600,0.600,-0.871,0.725,-0.2580,0.2580,0.3437,0.2874,-0.0387,0.1396
16.812,A,-0.600,0.600,-0.725,0.798,-0.2580,0.2580,-0.2875,-0.2999,-0.1387,0.0396
16.832,A,-0.600,0.600,-0.725,0.725,-0.2580,0.2580,0.0752,0.1059,-0.1828,0.1396
16.852,A,-0.600,0.600,-0.798,0.653,-0.2580,0.2580,0.3008,0.1493,-0.0828,0.2396
16.872,A,-0.600,0.600,-0.725,0.725,-0.2580,0.2580,-0.1070,-0.2559,-0.1828,0.1396
16.892,A,-0.600,0.600,-0.714,0.786,-0.2580,0.2580,0.0415,-0.2629,-0.2165,0.0396
16.912,A,-0.600,0.600,-0.809,0.736,-0.2580,0.2580,0.3626,0.0441,-0.1165,0.1396
16.933,A,-0.600,0.600,-0.799,0.654,-0.2580,0.2580,0.0932,0.1730,-0.1648,0.2396
16.953,A,-0.600,0.600,-0.798,0.726,-0.2580,0.2580,0.1179,-0.2560,-0.1401,0.1396
16.974,A,-0.600,0.600,-0.870,0.870,-0.2580,0.2580,0.3422,-0.5236,-0.0401,0.0396
16.993,A,-0.600,0.600,-0.798,0.798,-0.2580,0.2580,-0.0618,0.0619,-0.1401,0.1396
17.012,A,-0.600,0.600,-0.725,0.653,-0.2580,0.2580,-0.1065,0.3313,-0.2401,0.2396
17.032,A,-0.600,0.600,-0.787,0.715,-0.2580,0.2580,0.2659,-0.2253,-0.1401,0.1396
17.053,A,-0.600,0.600,-0.883,0.810,-0.2580,0.2580,0.4107,-0.3616,-0.0401,0.0396
17.072,A,-0.600,0.600,-0.725,0.798,-0.2580,0.2580,-0.3193,-0.0896,-0.1401,0.1396
17.092,A,-0.600,0.600,-0.798,0.653,-0.2580,0.2580,0.3002,0.3309,-0.0401,0.2396
17.112,A,-0.600,0.600,-0.725,0.725,-0.2580,0.2580,-0.1064,-0.2562,-0.1401,0.1396
17.132,A,-0.600,0.600,-0.725,0.870,-0.2580,0.2580,0.0748,-0.5243,-0.1832,0.0396
17.152,A,-0.600,0.600,-0.717,0.789,-0.2580,0.2580,0.0490,0.0910,-0.2090,0.1396
17.172,A,-0.600,0.600,-0.808,0.661,-0.2580,0.2580,0.3530,0.2819,-0.1090,0.2396
17.192,A,-0.600,0.600,-0.725,0.798,-0.2580,0.2580,-0.1317,-0.4603,-0.2090,0.1396
17.212,A,-0.600,0.600,-0.798,0.871,-0.2580,0.2580,0.3005,-0.3442,-0.1090,0.0396
17.232,A,-0.600,0.600,-0.870,0.798,-0.2580,0.2580,0.3432,0.0630,-0.0090,0.1396
17.252,A,-0.600,0.600,-0.787,0.787,-0.2580,0.2580,-0.0960,-0.0855,-0.1090,0.1725
17.272,A,-0.600,0.600,-0.662,0.736,-0.2580,0.2580,-0.2750,0.0471,-0.2090,0.2725
17.292,A,-0.600,0.600,-0.726,0.871,-0.2580,0.2580,0.2339,-0.4999,-0.1090,0.1725
17.312,A,-0.600,0.600,-0.798,0.870,-0.2580,0.2580,0.2994,-0.1616,-0.0090,0.0964
17.332,A,-0.600,0.600,-0.719,0.934,-0.2580,0.2580,-0.1272,-0.3594,-0.1090,-0.0036
17.352,A,-0.600,0.600,-0.728,0.801,-0.2580,0.2580,0.1002,0.2128,-0.1578,0.0964
17.372,A,-0.600,0.600,-0.657,0.730,-0.2580,0.2580,-0.1427,0.0985,-0.2578,0.1964
17.392,A,-0.600,0.600,-0.725,0.725,-0.2580,0.2580,0.2456,-0.0631,-0.1578,0.1949
17.412,A,-0.600,0.600,-0.798,0.798,-0.2580,0.2580,0.3004,-0.3003,-0.0578,0.0949
17.432,A,-0.600,0.600,-0.858,0.858,-0.2580,0.2580,0.3063,-0.3063,0.0422,-0.0051
17.452,A,-0.600,0.600,-0.736,0.736,-0.2580,0.2580,-0.2247,0.2247,-0.0578,0.0949
17.472,A,-0.600,0.600,-0.508,0.653,-0.2580,0.2580,-0.6258,0.1762,-0.1578,0.1949
17.492,A,-0.600,0.600,-0.580,0.726,-0.2580,0.2580,0.1700,-0.2572,-0.0880,0.0949
17.512,A,-0.600,0.600,-0.715,0.715,-0.2580,0.2580,0.4051,-0.0424,0.0120,0.1949
17.532,A,-0.600,0.600,-0.515,0.663,-0.2580,0.2580,-0.5497,0.0933,-0.0880,0.2949
17.552,A,-0.600,0.600,-0.508,0.798,-0.2580,0.2580,-0.0737,-0.4579,-0.1880,0.1949
17.572,A,-0.600,0.600,-0.508,0.943,-0.2580,0.2580,-0.0558,-0.5677,-0.2880,0.0949
17.592,A,-0.600,0.600,-0.710,0.924,-0.2580,0.2580,0.5731,-0.1459,-0.1880,0.1121
17.612,A,-0.600,0.600,-0.727,0.799,-0.2580,0.2580,0.1168,0.1909,-0.1412,0.2121
17.632,A,-0.600,0.600,-0.730,0.803,-0.2580,0.2580,0.0872,-0.1320,-0.1708,0.1260
17.652,A,-0.600,0.600,-0.732,0.878,-0.2580,0.2580,0.0819,-0.3529,-0.1761,0.0260
17.672,A,-0.600,0.600,-0.801,0.801,-0.2580,0.2580,0.2944,0.0716,-0.0761,0.1260
17.692,A,-0.600,0.600,-0.798,0.725,-0.2580,0.2580,0.1111,0.1137,-0.1469,0.2260
17.712,A,-0.600,0.600,-0.726,0.798,-0.2580,0.2580,-0.1057,-0.3006,-0.2469,0.1260
17.736,A,-0.600,0.600,-0.796,0.796,-0.2580,0.2580,0.2941,-0.1122,-0.1469,0.1458
17.756,A,-0.600,0.600,-0.871,0.799,-0.2580,0.2580,0.3507,-0.1262,-0.0469,0.1318
17.774,A,-0.600,0.600,-0.798,0.798,-0.2580,0.2580,-0.0650,-0.1164,-0.1469,0.1416
17.795,A,-0.600,0.600,-0.717,0.788,-0.2580,0.2580,-0.1328,-0.0893,-0.2469,0.1687
17.816,A,-0.600,0.600,-0.808,0.808,-0.2580,0.2580,0.3531,-0.1739,-0.1469,0.0841
17.834,A,-0.600,0.600,-0.871,0.798,-0.2580,0.2580,0.3195,-0.0949,-0.0469,0.1631
17.854,A,-0.600,0.600,-0.798,0.798,-0.2580,0.2580,-0.0628,-0.1182,-0.1469,0.1398
